"Date","Price","Open","High","Low","Vol.","Change %"
"10/09/2011","1,500.70","1,498.45","1,503.00","1,490.45","","0.39%"
"10/07/2011","1,494.85","1,522.55","1,543.40","1,486.30","","-1.82%"
"10/06/2011","1,522.50","1,477.40","1,523.40","1,475.65","","3.05%"
"10/05/2011","1,477.45","1,486.85","1,498.10","1,435.10","","-0.61%"
"10/04/2011","1,486.45","1,509.25","1,513.90","1,450.50","","-1.76%"
"10/03/2011","1,513.05","1,530.35","1,532.10","1,495.70","","-1.12%"
"10/02/2011","1,530.20","1,530.05","1,535.45","1,518.55","","0.17%"
"09/30/2011","1,527.60","1,535.05","1,547.65","1,504.85","","-0.48%"
"09/29/2011","1,535.00","1,516.30","1,556.15","1,511.30","","1.24%"
"09/28/2011","1,516.25","1,562.45","1,573.55","1,516.00","","-2.96%"
"09/27/2011","1,562.50","1,562.80","1,594.80","1,555.90","","-0.02%"
"09/26/2011","1,562.80","1,611.80","1,618.20","1,474.55","","-3.03%"
"09/25/2011","1,611.55","1,630.95","1,630.95","1,611.55","","-0.19%"
"09/23/2011","1,614.55","1,700.05","1,709.40","1,602.45","","-5.03%"
"09/22/2011","1,700.05","1,764.95","1,765.25","1,680.75","","-3.68%"
"09/21/2011","1,765.00","1,778.20","1,795.95","1,760.50","","-0.76%"
"09/20/2011","1,778.50","1,776.10","1,790.45","1,766.00","","0.21%"
"09/19/2011","1,774.70","1,822.25","1,827.80","1,767.65","","-2.53%"
"09/18/2011","1,820.70","1,815.10","1,823.70","1,814.15","","0.33%"
"09/16/2011","1,814.75","1,783.15","1,819.40","1,770.05","","1.77%"
"09/15/2011","1,783.25","1,819.80","1,822.35","1,776.55","","-2.01%"
"09/14/2011","1,819.75","1,818.25","1,830.95","1,807.15","","0.18%"
"09/13/2011","1,816.55","1,816.85","1,831.50","1,804.50","","-0.03%"
"09/12/2011","1,817.10","1,836.80","1,839.85","1,799.90","","-1.02%"
"09/11/2011","1,835.80","1,833.00","1,853.25","1,828.35","","-0.06%"
"09/09/2011","1,836.95","1,857.20","1,867.20","1,827.85","","-1.03%"
"09/08/2011","1,856.05","1,829.50","1,867.35","1,827.50","","1.56%"
"09/07/2011","1,827.50","1,862.00","1,864.45","1,815.65","","-1.75%"
"09/06/2011","1,860.05","1,889.80","1,899.90","1,845.00","","-1.54%"
"09/05/2011","1,889.05","1,886.40","1,893.65","1,870.75","","0.14%"
"09/04/2011","1,886.50","1,887.45","1,891.65","1,875.95","","0.05%"
"09/02/2011","1,885.55","1,853.60","1,888.45","1,846.90","","1.74%"
"09/01/2011","1,853.35","1,849.95","1,858.25","1,842.20","","0.19%"
"08/31/2011","1,849.75","1,852.60","1,860.45","1,836.45","","-0.10%"
"08/30/2011","1,851.65","1,828.90","1,859.95","1,823.65","","1.24%"
"08/29/2011","1,828.95","1,839.10","1,847.35","1,819.15","","-0.44%"
"08/28/2011","1,837.05","1,836.70","1,839.45","1,820.65","","0.08%"
"08/26/2011","1,835.65","1,822.60","1,835.65","1,809.35","","0.79%"
"08/25/2011","1,821.35","1,822.50","1,833.80","1,789.10","","-0.05%"
"08/24/2011","1,822.30","1,868.35","1,884.60","1,807.60","","-2.46%"
"08/23/2011","1,868.35","1,917.45","1,918.35","1,861.55","","-2.56%"
"08/22/2011","1,917.40","1,891.20","1,918.35","1,883.30","","1.38%"
"08/21/2011","1,891.30","1,881.50","1,892.60","1,878.30","","0.62%"
"08/19/2011","1,879.65","1,844.30","1,882.15","1,842.90","","1.91%"
"08/18/2011","1,844.35","1,841.95","1,849.20","1,825.85","","0.06%"
"08/17/2011","1,843.30","1,819.65","1,850.90","1,817.05","","1.22%"
"08/16/2011","1,821.10","1,816.90","1,827.90","1,810.25","","0.24%"
"08/15/2011","1,816.70","1,796.40","1,816.70","1,790.25","","1.13%"
"08/14/2011","1,796.45","1,802.05","1,805.75","1,796.05","","-0.20%"
"08/12/2011","1,800.00","1,793.00","1,808.20","1,790.60","","0.39%"
"08/11/2011","1,793.00","1,777.25","1,796.15","1,773.60","","0.88%"
"08/10/2011","1,777.30","1,756.55","1,778.70","1,747.75","","1.18%"
"08/09/2011","1,756.50","1,715.70","1,761.95","1,708.55","","2.39%"
"08/08/2011","1,715.55","1,717.70","1,732.45","1,709.40","","-0.16%"
"08/07/2011","1,718.30","1,710.95","1,724.95","1,705.25","","-0.08%"
"08/05/2011","1,719.70","1,720.15","1,722.50","1,682.25","","-0.13%"
"08/04/2011","1,722.00","1,786.85","1,796.45","1,718.40","","-3.54%"
"08/03/2011","1,785.20","1,797.10","1,802.55","1,775.35","","-0.78%"
"08/02/2011","1,799.25","1,794.45","1,801.45","1,788.45","","0.26%"
"08/01/2011","1,794.50","1,784.75","1,804.35","1,782.55","","0.52%"
"07/31/2011","1,785.15","1,780.30","1,785.15","1,774.60","","0.12%"
"07/29/2011","1,783.05","1,787.75","1,795.60","1,779.85","","-0.41%"
"07/28/2011","1,790.45","1,795.75","1,797.95","1,779.85","","-0.33%"
"07/27/2011","1,796.35","1,809.20","1,822.85","1,786.10","","-0.76%"
"07/26/2011","1,810.05","1,793.90","1,812.95","1,771.45","","0.91%"
"07/25/2011","1,793.80","1,800.55","1,803.55","1,782.20","","-0.37%"
"07/24/2011","1,800.50","1,802.50","1,803.65","1,789.90","","0.16%"
"07/22/2011","1,797.65","1,788.30","1,803.60","1,783.65","","0.55%"
"07/21/2011","1,787.80","1,778.10","1,792.20","1,776.65","","0.45%"
"07/20/2011","1,779.80","1,774.00","1,782.90","1,763.35","","0.26%"
"07/19/2011","1,775.10","1,772.90","1,793.70","1,766.25","","0.13%"
"07/18/2011","1,772.75","1,762.30","1,781.30","1,756.35","","0.63%"
"07/17/2011","1,761.60","1,758.85","1,764.50","1,758.85","","-0.12%"
"07/15/2011","1,763.70","1,771.35","1,773.00","1,750.80","","-0.33%"
"07/14/2011","1,769.50","1,766.75","1,784.35","1,757.45","","0.22%"
"07/13/2011","1,765.70","1,741.20","1,775.25","1,739.70","","1.40%"
"07/12/2011","1,741.25","1,728.00","1,743.75","1,710.50","","0.76%"
"07/11/2011","1,728.20","1,736.35","1,740.05","1,725.65","","-0.39%"
"07/10/2011","1,734.90","1,740.85","1,742.25","1,724.30","","-0.16%"
"07/08/2011","1,737.75","1,743.80","1,754.85","1,732.10","","-0.33%"
"07/07/2011","1,743.50","1,734.15","1,749.45","1,724.35","","0.56%"
"07/06/2011","1,733.80","1,738.15","1,750.35","1,724.40","","-0.26%"
"07/05/2011","1,738.40","1,725.60","1,745.45","1,712.25","","0.74%"
"07/04/2011","1,725.55","1,721.40","1,728.45","1,717.80","","0.22%"
"07/03/2011","1,721.75","1,702.90","1,725.10","1,702.90","","-0.09%"
"07/01/2011","1,723.35","1,723.95","1,726.80","1,704.80","","-0.01%"
"06/30/2011","1,723.55","1,727.20","1,732.80","1,720.50","","-0.30%"
"06/29/2011","1,728.70","1,700.15","1,735.10","1,699.40","","1.74%"
"06/28/2011","1,699.20","1,688.95","1,703.55","1,685.00","","0.85%"
"06/27/2011","1,684.85","1,685.45","1,696.20","1,668.85","","-0.23%"
"06/26/2011","1,688.70","1,690.60","1,691.25","1,684.85","","0.08%"
"06/24/2011","1,687.30","1,707.90","1,719.75","1,676.25","","-1.21%"
"06/23/2011","1,707.90","1,740.25","1,745.45","1,689.35","","-1.85%"
"06/22/2011","1,740.10","1,752.75","1,758.50","1,737.00","","-0.72%"
"06/21/2011","1,752.80","1,737.70","1,752.80","1,736.35","","0.87%"
"06/20/2011","1,737.65","1,763.30","1,768.15","1,727.35","","-1.45%"
"06/19/2011","1,763.20","1,754.45","1,763.20","1,748.70","","0.30%"
"06/17/2011","1,758.00","1,765.70","1,772.20","1,746.10","","-0.45%"
"06/16/2011","1,766.00","1,779.45","1,785.35","1,754.20","","-0.77%"
"06/15/2011","1,779.70","1,800.85","1,803.60","1,772.10","","-1.17%"
"06/14/2011","1,800.80","1,805.05","1,813.00","1,788.80","","-0.33%"
"06/13/2011","1,806.80","1,826.35","1,834.60","1,795.15","","-1.06%"
"06/12/2011","1,826.20","1,832.00","1,832.05","1,816.75","","-0.19%"
"06/10/2011","1,829.60","1,841.70","1,849.50","1,821.95","","-0.61%"
"06/09/2011","1,840.75","1,830.30","1,848.50","1,820.45","","0.55%"
"06/08/2011","1,830.65","1,832.25","1,836.75","1,816.95","","-0.08%"
"06/07/2011","1,832.20","1,817.25","1,836.65","1,806.15","","0.83%"
"06/06/2011","1,817.05","1,826.60","1,834.05","1,809.95","","-0.52%"
"06/05/2011","1,826.55","1,816.05","1,828.10","1,811.85","","0.44%"
"06/03/2011","1,818.55","1,817.80","1,826.55","1,806.35","","0.04%"
"06/02/2011","1,817.75","1,824.95","1,829.50","1,800.90","","-0.39%"
"06/01/2011","1,824.90","1,828.65","1,839.05","1,818.50","","-0.13%"
"05/31/2011","1,827.25","1,804.65","1,836.85","1,799.65","","1.26%"
"05/30/2011","1,804.50","1,801.25","1,805.80","1,794.60","","0.06%"
"05/29/2011","1,803.35","1,805.20","1,805.20","1,798.30","","0.01%"
"05/27/2011","1,803.15","1,779.80","1,803.15","1,776.35","","1.31%"
"05/26/2011","1,779.75","1,781.95","1,789.80","1,764.45","","-0.14%"
"05/25/2011","1,782.30","1,768.05","1,786.55","1,764.70","","0.80%"
"05/24/2011","1,768.10","1,755.25","1,771.45","1,752.65","","0.73%"
"05/23/2011","1,755.35","1,779.40","1,779.45","1,742.70","","-1.35%"
"05/22/2011","1,779.30","1,774.05","1,781.60","1,771.45","","0.21%"
"05/20/2011","1,775.50","1,774.00","1,780.70","1,757.70","","0.20%"
"05/19/2011","1,772.00","1,774.85","1,792.85","1,762.10","","-0.16%"
"05/18/2011","1,774.90","1,769.05","1,780.60","1,751.65","","0.33%"
"05/17/2011","1,769.05","1,760.00","1,780.60","1,751.60","","0.55%"
"05/16/2011","1,759.30","1,760.20","1,773.20","1,753.35","","-0.05%"
"05/15/2011","1,760.15","1,768.30","1,768.50","1,752.90","","-0.25%"
"05/13/2011","1,764.55","1,772.35","1,786.80","1,757.50","","-0.43%"
"05/12/2011","1,772.25","1,777.55","1,784.90","1,752.05","","-0.35%"
"05/11/2011","1,778.55","1,801.15","1,811.95","1,775.20","","-1.34%"
"05/10/2011","1,802.65","1,798.70","1,808.05","1,788.70","","0.28%"
"05/09/2011","1,797.60","1,787.70","1,802.10","1,784.50","","0.51%"
"05/08/2011","1,788.40","1,783.55","1,788.90","1,778.80","","-0.09%"
"05/06/2011","1,789.95","1,773.70","1,804.05","1,772.70","","0.92%"
"05/05/2011","1,773.65","1,828.05","1,832.65","1,756.25","","-2.86%"
"05/04/2011","1,825.95","1,857.65","1,859.10","1,817.75","","-1.71%"
"05/03/2011","1,857.65","1,865.20","1,871.75","1,847.45","","-0.23%"
"05/02/2011","1,861.85","1,860.85","1,884.60","1,835.75","","0.05%"
"05/01/2011","1,860.90","1,882.00","1,890.15","1,860.90","","-0.75%"
"04/29/2011","1,875.05","1,841.65","1,881.90","1,840.50","","1.82%"
"04/28/2011","1,841.50","1,828.50","1,851.65","1,820.60","","0.71%"
"04/27/2011","1,828.55","1,813.30","1,832.50","1,805.40","","0.88%"
"04/26/2011","1,812.65","1,824.30","1,825.20","1,792.25","","-0.62%"
"04/25/2011","1,824.05","1,825.85","1,843.95","1,812.15","","-0.08%"
"04/24/2011","1,825.45","1,821.55","1,828.50","1,819.70","","0.38%"
"04/22/2011","1,818.55","1,818.55","1,818.55","1,818.55","","0.00%"
"04/21/2011","1,818.60","1,804.60","1,821.85","1,802.25","","0.78%"
"04/20/2011","1,804.45","1,780.85","1,813.10","1,775.45","","1.37%"
"04/19/2011","1,780.10","1,785.00","1,790.70","1,765.50","","-0.31%"
"04/18/2011","1,785.55","1,797.00","1,799.75","1,774.65","","-0.57%"
"04/17/2011","1,795.85","1,795.20","1,796.90","1,791.05","","0.26%"
"04/15/2011","1,791.15","1,800.75","1,801.55","1,788.65","","-0.46%"
"04/14/2011","1,799.50","1,780.65","1,800.35","1,770.35","","1.05%"
"04/13/2011","1,780.75","1,773.40","1,793.30","1,769.25","","0.33%"
"04/12/2011","1,774.95","1,780.85","1,796.35","1,770.70","","-0.36%"
"04/11/2011","1,781.35","1,820.45","1,821.35","1,780.50","","-2.17%"
"04/10/2011","1,820.90","1,817.55","1,820.90","1,802.75","","0.25%"
"04/08/2011","1,816.35","1,786.80","1,821.10","1,778.90","","1.61%"
"04/07/2011","1,787.60","1,802.35","1,809.10","1,777.85","","-0.74%"
"04/06/2011","1,800.90","1,799.30","1,816.40","1,790.80","","0.14%"
"04/05/2011","1,798.40","1,787.45","1,800.50","1,784.60","","0.49%"
"04/04/2011","1,789.60","1,776.05","1,792.75","1,765.00","","0.77%"
"04/03/2011","1,775.85","1,769.65","1,776.15","1,768.00","","0.42%"
"04/01/2011","1,768.40","1,773.30","1,785.25","1,756.00","","-0.40%"
"03/31/2011","1,775.45","1,771.60","1,788.70","1,765.05","","0.33%"
"03/30/2011","1,769.60","1,746.25","1,780.35","1,746.25","","1.50%"
"03/29/2011","1,743.50","1,745.05","1,755.65","1,739.25","","-0.11%"
"03/28/2011","1,745.35","1,747.80","1,756.05","1,729.35","","-0.22%"
"03/27/2011","1,749.20","1,752.10","1,753.10","1,747.30","","-0.27%"
"03/25/2011","1,753.85","1,759.35","1,760.10","1,747.55","","-0.20%"
"03/24/2011","1,757.40","1,762.40","1,772.45","1,755.00","","-0.31%"
"03/23/2011","1,762.90","1,743.35","1,767.55","1,738.40","","1.03%"
"03/22/2011","1,744.85","1,749.20","1,756.85","1,736.15","","-0.23%"
"03/21/2011","1,748.80","1,730.45","1,757.85","1,729.95","","1.07%"
"03/20/2011","1,730.35","1,726.55","1,741.00","1,725.70","","0.32%"
"03/18/2011","1,724.80","1,710.45","1,727.40","1,701.45","","0.84%"
"03/17/2011","1,710.35","1,687.35","1,710.45","1,659.55","","1.37%"
"03/16/2011","1,687.25","1,700.40","1,729.90","1,681.20","","-0.81%"
"03/15/2011","1,701.00","1,752.40","1,758.10","1,692.70","","-2.96%"
"03/14/2011","1,752.95","1,773.45","1,775.05","1,739.90","","-1.30%"
"03/13/2011","1,776.00","1,784.25","1,786.60","1,774.15","","-0.36%"
"03/11/2011","1,782.45","1,769.75","1,785.35","1,758.45","","0.71%"
"03/10/2011","1,769.85","1,801.25","1,809.55","1,756.15","","-1.82%"
"03/09/2011","1,802.65","1,807.20","1,820.80","1,794.25","","-0.24%"
"03/08/2011","1,807.05","1,817.05","1,819.75","1,794.40","","-0.57%"
"03/07/2011","1,817.45","1,843.95","1,847.25","1,802.60","","-1.55%"
"03/06/2011","1,846.00","1,843.45","1,846.00","1,842.45","","0.12%"
"03/04/2011","1,843.75","1,830.55","1,846.20","1,828.65","","0.75%"
"03/03/2011","1,830.10","1,848.65","1,854.05","1,822.95","","-1.01%"
"03/02/2011","1,848.85","1,836.25","1,865.20","1,829.55","","0.63%"
"03/01/2011","1,837.25","1,812.05","1,846.45","1,806.35","","1.40%"
"02/28/2011","1,811.85","1,811.10","1,825.95","1,798.65","","0.05%"
"02/27/2011","1,810.95","1,806.65","1,811.40","1,801.95","","0.17%"
"02/25/2011","1,807.95","1,784.45","1,807.95","1,783.35","","1.21%"
"02/24/2011","1,786.40","1,793.05","1,804.40","1,770.85","","-0.30%"
"02/23/2011","1,791.70","1,802.10","1,811.90","1,771.60","","-0.59%"
"02/22/2011","1,802.25","1,856.15","1,857.85","1,785.75","","-2.86%"
"02/21/2011","1,855.30","1,846.05","1,856.45","1,841.60","","0.57%"
"02/20/2011","1,844.70","1,837.35","1,844.70","1,830.15","","0.42%"
"02/18/2011","1,836.95","1,846.00","1,849.10","1,834.05","","-0.62%"
"02/17/2011","1,848.45","1,832.80","1,848.45","1,823.65","","0.72%"
"02/16/2011","1,835.20","1,834.30","1,841.25","1,826.20","","0.00%"
"02/15/2011","1,835.25","1,831.75","1,848.30","1,828.20","","0.12%"
"02/14/2011","1,833.00","1,812.20","1,836.90","1,809.60","","1.24%"
"02/13/2011","1,810.50","1,808.45","1,813.45","1,808.20","","0.25%"
"02/11/2011","1,806.00","1,834.35","1,840.05","1,804.00","","-1.42%"
"02/10/2011","1,832.00","1,860.45","1,860.80","1,825.60","","-1.61%"
"02/09/2011","1,861.95","1,853.90","1,869.15","1,850.65","","0.48%"
"02/08/2011","1,853.10","1,842.45","1,866.90","1,838.65","","0.58%"
"02/07/2011","1,842.40","1,844.40","1,851.80","1,835.70","","-0.03%"
"02/06/2011","1,842.90","1,844.90","1,847.35","1,837.50","","-0.13%"
"02/04/2011","1,845.30","1,840.40","1,863.15","1,835.05","","0.31%"
"02/03/2011","1,839.60","1,832.80","1,844.95","1,820.75","","0.19%"
"02/02/2011","1,836.20","1,826.45","1,839.95","1,825.35","","0.48%"
"02/01/2011","1,827.50","1,795.55","1,834.20","1,792.50","","1.75%"
"01/31/2011","1,796.15","1,800.15","1,808.75","1,776.70","","-0.21%"
"01/30/2011","1,799.90","1,800.00","1,803.70","1,799.40","","0.11%"
"01/28/2011","1,798.00","1,791.00","1,809.75","1,761.60","","0.35%"
"01/27/2011","1,791.80","1,813.25","1,819.15","1,782.85","","-1.19%"
"01/26/2011","1,813.30","1,781.60","1,815.45","1,781.45","","1.63%"
"01/25/2011","1,784.30","1,818.80","1,819.20","1,781.75","","-1.90%"
"01/24/2011","1,818.95","1,829.65","1,836.15","1,814.60","","-0.46%"
"01/23/2011","1,827.35","1,828.35","1,831.35","1,827.35","","-0.08%"
"01/21/2011","1,828.75","1,814.05","1,832.75","1,805.15","","0.79%"
"01/20/2011","1,814.50","1,835.35","1,842.25","1,800.55","","-1.17%"
"01/19/2011","1,836.00","1,827.10","1,851.20","1,825.30","","0.52%"
"01/18/2011","1,826.45","1,809.80","1,832.40","1,807.50","","0.95%"
"01/17/2011","1,809.30","1,818.15","1,822.70","1,806.30","","-0.49%"
"01/16/2011","1,818.15","1,818.65","1,818.65","1,818.15","","0.18%"
"01/14/2011","1,814.80","1,807.00","1,826.45","1,804.45","","0.44%"
"01/13/2011","1,806.90","1,800.10","1,833.15","1,794.55","","0.47%"
"01/12/2011","1,798.40","1,766.15","1,811.00","1,765.20","","1.90%"
"01/11/2011","1,764.85","1,740.90","1,774.50","1,740.40","","1.37%"
"01/10/2011","1,740.95","1,744.55","1,753.35","1,735.90","","-0.29%"
"01/09/2011","1,746.05","1,737.50","1,748.75","1,737.40","","0.56%"
"01/07/2011","1,736.25","1,728.85","1,749.65","1,718.60","","0.31%"
"01/06/2011","1,730.90","1,728.50","1,745.15","1,726.70","","0.23%"
"01/05/2011","1,727.00","1,758.40","1,758.40","1,710.75","","-1.77%"
"01/04/2011","1,758.05","1,774.10","1,777.40","1,742.95","","-0.90%"
"01/03/2011","1,774.10","1,779.50","1,792.20","1,766.80","","-0.35%"
"01/02/2011","1,780.35","1,779.60","1,783.15","1,779.10","","0.31%"
"12/31/2010","1,774.80","1,753.40","1,780.95","1,725.00","","1.25%"
"12/30/2010","1,752.95","1,764.75","1,775.95","1,744.80","","-0.69%"
"12/29/2010","1,765.10","1,755.25","1,767.35","1,750.40","","0.52%"
"12/28/2010","1,756.00","1,744.00","1,764.85","1,743.70","","0.79%"
"12/27/2010","1,742.20","1,715.00","1,744.20","1,714.25","","1.07%"
"12/24/2010","1,723.75","1,723.75","1,723.75","1,723.75","","0.15%"
"12/23/2010","1,721.25","1,731.10","1,736.35","1,716.30","","-0.59%"
"12/22/2010","1,731.55","1,728.85","1,739.85","1,727.60","","0.27%"
"12/21/2010","1,726.95","1,715.40","1,732.25","1,710.40","","0.67%"
"12/20/2010","1,715.45","1,710.75","1,717.35","1,703.05","","0.30%"
"12/19/2010","1,710.25","1,706.00","1,712.60","1,706.00","","0.46%"
"12/17/2010","1,702.45","1,699.20","1,713.55","1,694.20","","0.05%"
"12/16/2010","1,701.60","1,701.35","1,713.55","1,691.35","","-0.04%"
"12/15/2010","1,702.20","1,704.90","1,711.00","1,691.60","","-0.16%"
"12/14/2010","1,704.85","1,697.25","1,717.40","1,694.65","","0.44%"
"12/13/2010","1,697.45","1,676.35","1,707.80","1,671.60","","1.20%"
"12/12/2010","1,677.40","1,678.80","1,684.25","1,675.55","","-0.22%"
"12/10/2010","1,681.15","1,680.45","1,686.95","1,666.20","","0.01%"
"12/09/2010","1,681.05","1,680.20","1,695.50","1,674.15","","0.06%"
"12/08/2010","1,680.10","1,692.40","1,695.95","1,670.80","","-0.69%"
"12/07/2010","1,691.75","1,724.40","1,733.65","1,688.25","","-1.90%"
"12/06/2010","1,724.45","1,728.65","1,737.30","1,711.60","","-0.25%"
"12/05/2010","1,728.75","1,728.40","1,730.30","1,727.50","","-0.08%"
"12/03/2010","1,730.10","1,713.35","1,732.55","1,711.90","","1.04%"
"12/02/2010","1,712.25","1,684.05","1,729.95","1,682.35","","1.68%"
"12/01/2010","1,684.00","1,659.50","1,692.05","1,658.35","","1.46%"
"11/30/2010","1,659.70","1,644.65","1,668.55","1,639.65","","0.73%"
"11/29/2010","1,647.65","1,638.75","1,658.80","1,633.30","","0.55%"
"11/28/2010","1,638.70","1,649.75","1,652.50","1,638.65","","-0.66%"
"11/26/2010","1,649.60","1,660.00","1,661.95","1,637.75","","-0.63%"
"11/25/2010","1,660.00","1,662.15","1,666.85","1,653.10","","-0.25%"
"11/24/2010","1,664.10","1,655.05","1,671.40","1,652.15","","0.54%"
"11/23/2010","1,655.20","1,660.45","1,665.85","1,636.65","","-0.31%"
"11/22/2010","1,660.40","1,673.60","1,677.50","1,649.65","","-0.80%"
"11/21/2010","1,673.80","1,670.45","1,676.75","1,670.45","","0.46%"
"11/19/2010","1,666.15","1,672.75","1,673.40","1,646.75","","-0.39%"
"11/18/2010","1,672.70","1,638.75","1,672.85","1,638.20","","2.08%"
"11/17/2010","1,638.60","1,645.65","1,648.25","1,628.30","","-0.43%"
"11/16/2010","1,645.70","1,676.05","1,679.55","1,638.05","","-1.85%"
"11/15/2010","1,676.80","1,685.20","1,697.95","1,670.80","","-0.49%"
"11/14/2010","1,685.10","1,680.50","1,685.55","1,678.15","","0.22%"
"11/12/2010","1,681.40","1,752.85","1,753.00","1,674.85","","-4.27%"
"11/11/2010","1,756.40","1,747.75","1,774.20","1,742.70","","0.67%"
"11/10/2010","1,744.65","1,769.20","1,787.75","1,731.40","","-1.39%"
"11/09/2010","1,769.25","1,770.10","1,811.75","1,747.65","","-0.03%"
"11/08/2010","1,769.75","1,774.00","1,778.60","1,752.65","","-0.16%"
"11/07/2010","1,772.60","1,771.35","1,772.60","1,763.00","","0.04%"
"11/05/2010","1,771.95","1,768.50","1,778.90","1,743.25","","0.19%"
"11/04/2010","1,768.65","1,708.35","1,796.50","1,708.30","","3.52%"
"11/03/2010","1,708.55","1,719.85","1,722.75","1,687.05","","-0.67%"
"11/02/2010","1,720.00","1,711.35","1,724.60","1,709.55","","0.43%"
"11/01/2010","1,712.65","1,713.90","1,727.75","1,707.45","","-0.08%"
"10/31/2010","1,713.95","1,708.80","1,713.95","1,708.50","","0.27%"
"10/29/2010","1,709.40","1,696.35","1,709.40","1,685.05","","0.80%"
"10/28/2010","1,695.85","1,684.05","1,696.35","1,677.70","","0.83%"
"10/27/2010","1,681.85","1,706.40","1,716.25","1,648.40","","-1.43%"
"10/26/2010","1,706.30","1,699.20","1,709.50","1,690.90","","0.45%"
"10/25/2010","1,698.65","1,680.95","1,707.60","1,680.50","","1.06%"
"10/24/2010","1,680.85","1,680.90","1,685.25","1,678.80","","0.06%"
"10/22/2010","1,679.85","1,678.35","1,682.15","1,663.25","","0.09%"
"10/21/2010","1,678.40","1,689.35","1,695.25","1,667.40","","-0.73%"
"10/20/2010","1,690.70","1,667.45","1,693.60","1,664.25","","1.42%"
"10/19/2010","1,667.10","1,693.45","1,704.90","1,659.30","","-1.55%"
"10/18/2010","1,693.35","1,695.50","1,703.00","1,674.70","","-0.21%"
